project,opt_level,binary,function,size,agent,pattern,hit,type_match,byte_match,ged,evidence
openssh-portable,O2-noinline,ssh-sk-helper,cert_parse,138,claude-code,LAYOUT-01,yes,0.14285714285714285,0.0,5.0,"struct sshkey: source=[('type', 'int'), ('flags', 'int'), ('rsa', 'RSA *'), ('dsa', 'DSA *'), ('ecdsa_nid', 'int'), ('ecdsa', 'EC_KEY *'), ('ed25519_sk', 'u_char *'), ('ed25519_pk', 'u_char *'), ('xmss_name', 'char *'), ('xmss_filename', 'char *'), ('xmss_state', 'void *'), ('xmss_sk', 'u_char *'), ('xmss_pk', 'u_char *'), ('sk_application', 'char *'), ('sk_flags', 'uint8_t'), ('sk_key_handle', 'struct sshbuf *'), ('sk_reserved', 'struct sshbuf *'), ('cert', 'struct sshkey_cert *'), ('shielded_private', 'u_char *'), ('shielded_len', 'size_t'), ('shield_prekey', 'u_char *'), ('shield_prekey_len', 'size_t')]; decompiled=[('type', 'int'), ('pad', 'char[0x80 - sizeof(int)]'), ('cert', 'struct sshkey_cert *')]"
openssh-portable,O2-noinline,ssh-sk-helper,cert_parse,138,claude-code,ARR-01,no,0.14285714285714285,0.0,5.0,no array/pointer sentinel mismatch found
shadow,O2-noinline,groupmod,grp_update,142,codex,SC-01,yes,0.0,0.7633928571428571,0.0,source static char * empty; decompiled extern char * empty_list; shared fields=['sg_adm']
shadow,O2-noinline,groupmod,grp_update,142,codex,ST-01,yes,0.0,0.7633928571428571,0.0,compiler: struct sgrp lacks field sg_name
shadow,O2-noinline,groupmod,grp_update,142,codex,PTR-01,unevaluable,0.0,0.7633928571428571,0.0,no aligned explicit struct fields
shadow,O2-noinline,groupmod,grp_update,142,codex,INT-01,unevaluable,0.0,0.7633928571428571,0.0,no safely aligned integer declarations
shadow,O2-noinline,groupmod,grp_update,142,codex,FN-01,no,0.0,0.7633928571428571,0.0,"matching canonical signature=('void', ('int',))"
shadow,O2-noinline,groupmod,grp_update,142,codex,LAYOUT-01,unevaluable,0.0,0.7633928571428571,0.0,no same-name explicit struct definitions
shadow,O2-noinline,groupmod,grp_update,142,codex,ARR-01,candidate,0.0,0.7633928571428571,0.0,static arrays/pointers and extern objects exist but role mapping is incomplete
shadow,O2-noinline,groupmod,grp_update,142,claude-code,SC-01,candidate,0.0,0.7633928571428571,0.0,"file-scope static objects emitted as extern; linkage must be checked against ELF/output contract: aflg, group_name, group_newid, group_newname, group_passwd, is_shadow_grp, user_list"
shadow,O2-noinline,groupmod,grp_update,142,claude-code,ST-01,no,0.0,0.7633928571428571,0.0,no missing-member diagnostic or visible collision
shadow,O2-noinline,groupmod,grp_update,142,claude-code,PTR-01,no,0.0,0.7633928571428571,0.0,pointer depth agrees for 3 aligned fields
shadow,O2-noinline,groupmod,grp_update,142,claude-code,INT-01,unevaluable,0.0,0.7633928571428571,0.0,no safely aligned integer declarations
shadow,O2-noinline,groupmod,grp_update,142,claude-code,FN-01,no,0.0,0.7633928571428571,0.0,"matching canonical signature=('void', ('int',))"
shadow,O2-noinline,groupmod,grp_update,142,claude-code,LAYOUT-01,yes,0.0,0.7633928571428571,0.0,"struct sgrp: source=[('sg_name', 'char *'), ('sg_passwd', 'char *'), ('sg_adm', 'char **'), ('sg_mem', 'char **')]; decompiled=[('sg_namp', 'char *'), ('sg_passwd', 'char *'), ('sg_adm', 'char **'), ('sg_mem', 'char **')]"
shadow,O2-noinline,groupmod,grp_update,142,claude-code,ARR-01,candidate,0.0,0.7633928571428571,0.0,static arrays/pointers and extern objects exist but role mapping is incomplete
shadow,O2-noinline,grpunconv,main,217,codex,SC-01,candidate,0.0,0.0,138.0,"file-scope static objects emitted as extern; linkage must be checked against ELF/output contract: gr_locked, sgr_locked"
shadow,O2-noinline,grpunconv,main,217,codex,ST-01,candidate,0.0,0.0,138.0,custom struct sgrp absent; custom fields used=['sg_passwd']
shadow,O2-noinline,grpunconv,main,217,codex,PTR-01,unevaluable,0.0,0.0,138.0,no aligned explicit struct fields
shadow,O2-noinline,grpunconv,main,217,codex,INT-01,unevaluable,0.0,0.0,138.0,no safely aligned integer declarations
shadow,O2-noinline,grpunconv,main,217,codex,FN-01,unevaluable,0.0,0.0,138.0,"signature parse is not trustworthy: source=('int', ('int', 'char **')); decompiled=('\\', ('saved_locale_ !=',))"
shadow,O2-noinline,grpunconv,main,217,codex,LAYOUT-01,unevaluable,0.0,0.0,138.0,no same-name explicit struct definitions
shadow,O2-noinline,grpunconv,main,217,codex,ARR-01,candidate,0.0,0.0,138.0,static arrays/pointers and extern objects exist but role mapping is incomplete
shadow,O2-noinline,grpunconv,main,217,claude-code,SC-01,candidate,0.07407407407407407,0.0,118.0,"file-scope static objects emitted as extern; linkage must be checked against ELF/output contract: gr_locked, sgr_locked"
shadow,O2-noinline,grpunconv,main,217,claude-code,ST-01,candidate,0.07407407407407407,0.0,118.0,custom struct sgrp absent; custom fields used=['sg_passwd']
shadow,O2-noinline,grpunconv,main,217,claude-code,PTR-01,unevaluable,0.07407407407407407,0.0,118.0,no aligned explicit struct fields
shadow,O2-noinline,grpunconv,main,217,claude-code,INT-01,unevaluable,0.07407407407407407,0.0,118.0,no safely aligned integer declarations
shadow,O2-noinline,grpunconv,main,217,claude-code,FN-01,no,0.07407407407407407,0.0,118.0,"matching canonical signature=('int', ('int', 'char**'))"
shadow,O2-noinline,grpunconv,main,217,claude-code,LAYOUT-01,unevaluable,0.07407407407407407,0.0,118.0,no same-name explicit struct definitions
shadow,O2-noinline,grpunconv,main,217,claude-code,ARR-01,candidate,0.07407407407407407,0.0,118.0,static arrays/pointers and extern objects exist but role mapping is incomplete
shadow,O2-noinline,login,main,540,codex,SC-01,candidate,0.1044776119402985,0.0,310.0,"file-scope static objects emitted as extern; linkage must be checked against ELF/output contract: amroot, fflg, hflg, hostname, pamh, pflg, username"
shadow,O2-noinline,login,main,540,codex,ST-01,no,0.1044776119402985,0.0,310.0,no missing-member diagnostic or visible collision
shadow,O2-noinline,login,main,540,codex,PTR-01,unevaluable,0.1044776119402985,0.0,310.0,no aligned explicit struct fields
shadow,O2-noinline,login,main,540,codex,INT-01,unevaluable,0.1044776119402985,0.0,310.0,no safely aligned integer declarations
shadow,O2-noinline,login,main,540,codex,FN-01,no,0.1044776119402985,0.0,310.0,"matching canonical signature=('int', ('int', 'char**'))"
shadow,O2-noinline,login,main,540,codex,LAYOUT-01,unevaluable,0.1044776119402985,0.0,310.0,no same-name explicit struct definitions
shadow,O2-noinline,login,main,540,codex,ARR-01,candidate,0.1044776119402985,0.0,310.0,static arrays/pointers and extern objects exist but role mapping is incomplete
shadow,O2-noinline,login,main,540,claude-code,SC-01,unevaluable,,,,"missing source=False, decompiled=True"
shadow,O2-noinline,login,main,540,claude-code,ST-01,unevaluable,,,,"missing source=False, decompiled=True"
shadow,O2-noinline,login,main,540,claude-code,PTR-01,unevaluable,,,,"missing source=False, decompiled=True"
shadow,O2-noinline,login,main,540,claude-code,INT-01,unevaluable,,,,"missing source=False, decompiled=True"
shadow,O2-noinline,login,main,540,claude-code,FN-01,unevaluable,,,,"missing source=False, decompiled=True"
shadow,O2-noinline,login,main,540,claude-code,LAYOUT-01,unevaluable,,,,"missing source=False, decompiled=True"
shadow,O2-noinline,login,main,540,claude-code,ARR-01,unevaluable,,,,"missing source=False, decompiled=True"
shadow,O2-noinline,newusers,close_files,343,codex,SC-01,candidate,0.0,0.9279279279279279,0.0,"file-scope static objects emitted as extern; linkage must be checked against ELF/output contract: gr_locked, is_shadow_grp, pw_locked, sgr_locked, spw_locked, sub_gid_locked, sub_uid_locked"
shadow,O2-noinline,newusers,close_files,343,codex,ST-01,no,0.0,0.9279279279279279,0.0,no missing-member diagnostic or visible collision
shadow,O2-noinline,newusers,close_files,343,codex,PTR-01,unevaluable,0.0,0.9279279279279279,0.0,no aligned explicit struct fields
shadow,O2-noinline,newusers,close_files,343,codex,INT-01,unevaluable,0.0,0.9279279279279279,0.0,no safely aligned integer declarations
shadow,O2-noinline,newusers,close_files,343,codex,FN-01,no,0.0,0.9279279279279279,0.0,"matching canonical signature=('void', ('int',))"
shadow,O2-noinline,newusers,close_files,343,codex,LAYOUT-01,unevaluable,0.0,0.9279279279279279,0.0,no same-name explicit struct definitions
shadow,O2-noinline,newusers,close_files,343,codex,ARR-01,candidate,0.0,0.9279279279279279,0.0,static arrays/pointers and extern objects exist but role mapping is incomplete
shadow,O2-noinline,newusers,close_files,343,claude-code,SC-01,candidate,0.0,0.0,287.0,"file-scope static objects emitted as extern; linkage must be checked against ELF/output contract: gr_locked, is_shadow_grp, pw_locked, sgr_locked, spw_locked, sub_gid_locked, sub_uid_locked"
shadow,O2-noinline,newusers,close_files,343,claude-code,ST-01,no,0.0,0.0,287.0,no missing-member diagnostic or visible collision
shadow,O2-noinline,newusers,close_files,343,claude-code,PTR-01,unevaluable,0.0,0.0,287.0,no aligned explicit struct fields
shadow,O2-noinline,newusers,close_files,343,claude-code,INT-01,unevaluable,0.0,0.0,287.0,no safely aligned integer declarations
shadow,O2-noinline,newusers,close_files,343,claude-code,FN-01,unevaluable,0.0,0.0,287.0,"signature parse is not trustworthy: source=('void', ('int',)); decompiled=('', ('saved_locale != (char *) 0 && \\ (saved_locale = strdup(saved_locale)) != (char *) 0',))"
shadow,O2-noinline,newusers,close_files,343,claude-code,LAYOUT-01,unevaluable,0.0,0.0,287.0,no same-name explicit struct definitions
shadow,O2-noinline,newusers,close_files,343,claude-code,ARR-01,candidate,0.0,0.0,287.0,static arrays/pointers and extern objects exist but role mapping is incomplete
shadow,O2-noinline,useradd,grp_update,194,codex,SC-01,candidate,0.0,0.0,135.0,"file-scope static objects emitted as extern; linkage must be checked against ELF/output contract: is_shadow_grp, user_groups, user_name"
shadow,O2-noinline,useradd,grp_update,194,codex,ST-01,candidate,0.0,0.0,135.0,custom struct sgrp absent; custom fields used=['sg_mem']
shadow,O2-noinline,useradd,grp_update,194,codex,PTR-01,unevaluable,0.0,0.0,135.0,no aligned explicit struct fields
shadow,O2-noinline,useradd,grp_update,194,codex,INT-01,unevaluable,0.0,0.0,135.0,no safely aligned integer declarations
shadow,O2-noinline,useradd,grp_update,194,codex,FN-01,unevaluable,0.0,0.0,135.0,"signature parse is not trustworthy: source=('void', ('int',)); decompiled=('\\', ('saved_locale !=',))"
shadow,O2-noinline,useradd,grp_update,194,codex,LAYOUT-01,unevaluable,0.0,0.0,135.0,no same-name explicit struct definitions
shadow,O2-noinline,useradd,grp_update,194,codex,ARR-01,candidate,0.0,0.0,135.0,static arrays/pointers and extern objects exist but role mapping is incomplete
shadow,O2-noinline,useradd,grp_update,194,claude-code,SC-01,candidate,0.0,0.0,133.0,"file-scope static objects emitted as extern; linkage must be checked against ELF/output contract: is_shadow_grp, user_groups, user_name"
shadow,O2-noinline,useradd,grp_update,194,claude-code,ST-01,candidate,0.0,0.0,133.0,custom struct sgrp absent; custom fields used=['sg_mem']
shadow,O2-noinline,useradd,grp_update,194,claude-code,PTR-01,unevaluable,0.0,0.0,133.0,no aligned explicit struct fields
shadow,O2-noinline,useradd,grp_update,194,claude-code,INT-01,unevaluable,0.0,0.0,133.0,no safely aligned integer declarations
shadow,O2-noinline,useradd,grp_update,194,claude-code,FN-01,unevaluable,0.0,0.0,133.0,"signature parse is not trustworthy: source=('void', ('int',)); decompiled=('', ('(NULL != _saved_locale) \\ && (NULL != (_saved_locale = strdup(_saved_locale)))',))"
shadow,O2-noinline,useradd,grp_update,194,claude-code,LAYOUT-01,unevaluable,0.0,0.0,133.0,no same-name explicit struct definitions
shadow,O2-noinline,useradd,grp_update,194,claude-code,ARR-01,candidate,0.0,0.0,133.0,static arrays/pointers and extern objects exist but role mapping is incomplete
shadow,O2-noinline,vipw,main,137,codex,SC-01,candidate,0.4,0.0,2.0,file-scope static objects emitted as extern; linkage must be checked against ELF/output contract: quiet
shadow,O2-noinline,vipw,main,137,codex,ST-01,no,0.4,0.0,2.0,no missing-member diagnostic or visible collision
shadow,O2-noinline,vipw,main,137,codex,PTR-01,unevaluable,0.4,0.0,2.0,no aligned explicit struct fields
shadow,O2-noinline,vipw,main,137,codex,INT-01,unevaluable,0.4,0.0,2.0,no safely aligned integer declarations
shadow,O2-noinline,vipw,main,137,codex,FN-01,no,0.4,0.0,2.0,"matching canonical signature=('int', ('int', 'char**'))"
shadow,O2-noinline,vipw,main,137,codex,LAYOUT-01,unevaluable,0.4,0.0,2.0,no same-name explicit struct definitions
shadow,O2-noinline,vipw,main,137,codex,ARR-01,candidate,0.4,0.0,2.0,static arrays/pointers and extern objects exist but role mapping is incomplete
shadow,O2-noinline,vipw,main,137,claude-code,SC-01,no,0.5,0.0,0.0,no role-aligned static-to-extern declaration
shadow,O2-noinline,vipw,main,137,claude-code,ST-01,no,0.5,0.0,0.0,no missing-member diagnostic or visible collision
shadow,O2-noinline,vipw,main,137,claude-code,PTR-01,unevaluable,0.5,0.0,0.0,no aligned explicit struct fields
shadow,O2-noinline,vipw,main,137,claude-code,INT-01,unevaluable,0.5,0.0,0.0,no safely aligned integer declarations
shadow,O2-noinline,vipw,main,137,claude-code,FN-01,no,0.5,0.0,0.0,"matching canonical signature=('int', ('int', 'char**'))"
shadow,O2-noinline,vipw,main,137,claude-code,LAYOUT-01,unevaluable,0.5,0.0,0.0,no same-name explicit struct definitions
shadow,O2-noinline,vipw,main,137,claude-code,ARR-01,candidate,0.5,0.0,0.0,static arrays/pointers and extern objects exist but role mapping is incomplete
shadow,O2-noinline,usermod,update_gshadow,243,codex,SC-01,candidate,0.2,0.7397260273972602,33.0,"file-scope static objects emitted as extern; linkage must be checked against ELF/output contract: aflg, user_groups, user_name, user_newname"
shadow,O2-noinline,usermod,update_gshadow,243,codex,ST-01,candidate,0.2,0.7397260273972602,33.0,"custom struct sgrp absent; custom fields used=['sg_adm', 'sg_mem']"
shadow,O2-noinline,usermod,update_gshadow,243,codex,PTR-01,unevaluable,0.2,0.7397260273972602,33.0,no aligned explicit struct fields
shadow,O2-noinline,usermod,update_gshadow,243,codex,INT-01,unevaluable,0.2,0.7397260273972602,33.0,no safely aligned integer declarations
shadow,O2-noinline,usermod,update_gshadow,243,codex,FN-01,no,0.2,0.7397260273972602,33.0,"matching canonical signature=('void', ('int',))"
shadow,O2-noinline,usermod,update_gshadow,243,codex,LAYOUT-01,unevaluable,0.2,0.7397260273972602,33.0,no same-name explicit struct definitions
shadow,O2-noinline,usermod,update_gshadow,243,codex,ARR-01,candidate,0.2,0.7397260273972602,33.0,static arrays/pointers and extern objects exist but role mapping is incomplete
shadow,O2-noinline,usermod,update_gshadow,243,claude-code,SC-01,candidate,0.15,0.0,176.0,"file-scope static objects emitted as extern; linkage must be checked against ELF/output contract: aflg, user_groups, user_name, user_newname"
shadow,O2-noinline,usermod,update_gshadow,243,claude-code,ST-01,no,0.15,0.0,176.0,no missing-member diagnostic or visible collision
shadow,O2-noinline,usermod,update_gshadow,243,claude-code,PTR-01,no,0.15,0.0,176.0,pointer depth agrees for 3 aligned fields
shadow,O2-noinline,usermod,update_gshadow,243,claude-code,INT-01,unevaluable,0.15,0.0,176.0,no safely aligned integer declarations
shadow,O2-noinline,usermod,update_gshadow,243,claude-code,FN-01,unevaluable,0.15,0.0,176.0,"signature parse is not trustworthy: source=('void', ('int',)); decompiled=('', ('_saved != NULL && (_saved = strdup(_saved)) !=',))"
shadow,O2-noinline,usermod,update_gshadow,243,claude-code,LAYOUT-01,yes,0.15,0.0,176.0,"struct sgrp: source=[('sg_name', 'char *'), ('sg_passwd', 'char *'), ('sg_adm', 'char **'), ('sg_mem', 'char **')]; decompiled=[('sg_namp', 'char *'), ('sg_passwd', 'char *'), ('sg_adm', 'char **'), ('sg_mem', 'char **')]"
shadow,O2-noinline,usermod,update_gshadow,243,claude-code,ARR-01,candidate,0.15,0.0,176.0,static arrays/pointers and extern objects exist but role mapping is incomplete
sysvinit,O2-noinline,bootlogd,main,358,codex,SC-01,candidate,0.08888888888888889,0.0,54.0,"address-taken externs=['buffer_out']; source statics=['first_run', 'inside_esc']"
sysvinit,O2-noinline,bootlogd,main,358,codex,ST-01,no,0.08888888888888889,0.0,54.0,no missing-member diagnostic or visible collision
sysvinit,O2-noinline,bootlogd,main,358,codex,PTR-01,unevaluable,0.08888888888888889,0.0,54.0,no aligned explicit struct fields
sysvinit,O2-noinline,bootlogd,main,358,codex,INT-01,unevaluable,0.08888888888888889,0.0,54.0,no safely aligned integer declarations
sysvinit,O2-noinline,bootlogd,main,358,codex,FN-01,no,0.08888888888888889,0.0,54.0,"matching canonical signature=('int', ('int', 'char**'))"
sysvinit,O2-noinline,bootlogd,main,358,codex,LAYOUT-01,unevaluable,0.08888888888888889,0.0,54.0,no same-name explicit struct definitions
sysvinit,O2-noinline,bootlogd,main,358,codex,ARR-01,candidate,0.08888888888888889,0.0,54.0,static arrays/pointers and extern objects exist but role mapping is incomplete
sysvinit,O2-noinline,bootlogd,main,358,claude-code,SC-01,candidate,0.08888888888888889,0.0,48.0,"address-taken externs=['inptr', 'createlogfile']; source statics=['first_run', 'inside_esc']"
sysvinit,O2-noinline,bootlogd,main,358,claude-code,ST-01,no,0.08888888888888889,0.0,48.0,no missing-member diagnostic or visible collision
sysvinit,O2-noinline,bootlogd,main,358,claude-code,PTR-01,no,0.08888888888888889,0.0,48.0,pointer depth agrees for 2 aligned fields
sysvinit,O2-noinline,bootlogd,main,358,claude-code,INT-01,unevaluable,0.08888888888888889,0.0,48.0,no safely aligned integer declarations
sysvinit,O2-noinline,bootlogd,main,358,claude-code,FN-01,no,0.08888888888888889,0.0,48.0,"matching canonical signature=('int', ('int', 'char**'))"
sysvinit,O2-noinline,bootlogd,main,358,claude-code,LAYOUT-01,no,0.08888888888888889,0.0,48.0,matching field order/types for ['real_cons']
sysvinit,O2-noinline,bootlogd,main,358,claude-code,ARR-01,candidate,0.08888888888888889,0.0,48.0,static arrays/pointers and extern objects exist but role mapping is incomplete
sysvinit,O2-noinline,init,check_init_fifo,144,codex,SC-01,no,0.07142857142857142,0.4197080291970803,34.0,no role-aligned static-to-extern declaration
sysvinit,O2-noinline,init,check_init_fifo,144,codex,ST-01,no,0.07142857142857142,0.4197080291970803,34.0,no missing-member diagnostic or visible collision
sysvinit,O2-noinline,init,check_init_fifo,144,codex,PTR-01,unevaluable,0.07142857142857142,0.4197080291970803,34.0,no aligned explicit struct fields
sysvinit,O2-noinline,init,check_init_fifo,144,codex,INT-01,unevaluable,0.07142857142857142,0.4197080291970803,34.0,no safely aligned integer declarations
sysvinit,O2-noinline,init,check_init_fifo,144,codex,FN-01,no,0.07142857142857142,0.4197080291970803,34.0,"matching canonical signature=('void', ('int',))"
sysvinit,O2-noinline,init,check_init_fifo,144,codex,LAYOUT-01,unevaluable,0.07142857142857142,0.4197080291970803,34.0,no same-name explicit struct definitions
sysvinit,O2-noinline,init,check_init_fifo,144,codex,ARR-01,candidate,0.07142857142857142,0.4197080291970803,34.0,static arrays/pointers and extern objects exist but role mapping is incomplete
sysvinit,O2-noinline,init,check_init_fifo,144,claude-code,SC-01,no,0.07142857142857142,0.6826086956521739,54.0,no role-aligned static-to-extern declaration
sysvinit,O2-noinline,init,check_init_fifo,144,claude-code,ST-01,no,0.07142857142857142,0.6826086956521739,54.0,no missing-member diagnostic or visible collision
sysvinit,O2-noinline,init,check_init_fifo,144,claude-code,PTR-01,unevaluable,0.07142857142857142,0.6826086956521739,54.0,no aligned explicit struct fields
sysvinit,O2-noinline,init,check_init_fifo,144,claude-code,INT-01,unevaluable,0.07142857142857142,0.6826086956521739,54.0,no safely aligned integer declarations
sysvinit,O2-noinline,init,check_init_fifo,144,claude-code,FN-01,no,0.07142857142857142,0.6826086956521739,54.0,"matching canonical signature=('void', ('int',))"
sysvinit,O2-noinline,init,check_init_fifo,144,claude-code,LAYOUT-01,unevaluable,0.07142857142857142,0.6826086956521739,54.0,no same-name explicit struct definitions
sysvinit,O2-noinline,init,check_init_fifo,144,claude-code,ARR-01,candidate,0.07142857142857142,0.6826086956521739,54.0,static arrays/pointers and extern objects exist but role mapping is incomplete
sysvinit,O2-noinline,killall5,readproc,299,codex,SC-01,no,0.11764705882352941,0.4786821705426357,35.0,no role-aligned static-to-extern declaration
sysvinit,O2-noinline,killall5,readproc,299,codex,ST-01,no,0.11764705882352941,0.4786821705426357,35.0,no missing-member diagnostic or visible collision
sysvinit,O2-noinline,killall5,readproc,299,codex,PTR-01,unevaluable,0.11764705882352941,0.4786821705426357,35.0,no aligned explicit struct fields
sysvinit,O2-noinline,killall5,readproc,299,codex,INT-01,unevaluable,0.11764705882352941,0.4786821705426357,35.0,no safely aligned integer declarations
sysvinit,O2-noinline,killall5,readproc,299,codex,FN-01,candidate,0.11764705882352941,0.4786821705426357,35.0,parameter 1: void vs int
sysvinit,O2-noinline,killall5,readproc,299,codex,LAYOUT-01,unevaluable,0.11764705882352941,0.4786821705426357,35.0,no same-name explicit struct definitions
sysvinit,O2-noinline,killall5,readproc,299,codex,ARR-01,candidate,0.11764705882352941,0.4786821705426357,35.0,static arrays/pointers and extern objects exist but role mapping is incomplete
sysvinit,O2-noinline,killall5,readproc,299,claude-code,SC-01,no,0.08823529411764706,0.3956692913385827,163.0,no role-aligned static-to-extern declaration
sysvinit,O2-noinline,killall5,readproc,299,claude-code,ST-01,no,0.08823529411764706,0.3956692913385827,163.0,no missing-member diagnostic or visible collision
sysvinit,O2-noinline,killall5,readproc,299,claude-code,PTR-01,unevaluable,0.08823529411764706,0.3956692913385827,163.0,no aligned explicit struct fields
sysvinit,O2-noinline,killall5,readproc,299,claude-code,INT-01,unevaluable,0.08823529411764706,0.3956692913385827,163.0,no safely aligned integer declarations
sysvinit,O2-noinline,killall5,readproc,299,claude-code,FN-01,candidate,0.08823529411764706,0.3956692913385827,163.0,parameter 1: void vs int
sysvinit,O2-noinline,killall5,readproc,299,claude-code,LAYOUT-01,unevaluable,0.08823529411764706,0.3956692913385827,163.0,no same-name explicit struct definitions
sysvinit,O2-noinline,killall5,readproc,299,claude-code,ARR-01,no,0.08823529411764706,0.3956692913385827,163.0,no array/pointer sentinel mismatch found
sysvinit,O2-noinline,last,list,213,codex,SC-01,candidate,0.06060606060606061,0.41500765696784075,31.0,"address-taken externs=['records_printed']; source statics=['utsize', 'buf', 'fpos', 'bpos', 'btmp']"
sysvinit,O2-noinline,last,list,213,codex,ST-01,candidate,0.06060606060606061,0.41500765696784075,31.0,"custom struct oldutmp absent; custom fields used=['ut_host', 'ut_line', 'ut_user']"
sysvinit,O2-noinline,last,list,213,codex,PTR-01,unevaluable,0.06060606060606061,0.41500765696784075,31.0,no aligned explicit struct fields
sysvinit,O2-noinline,last,list,213,codex,INT-01,unevaluable,0.06060606060606061,0.41500765696784075,31.0,no safely aligned integer declarations
sysvinit,O2-noinline,last,list,213,codex,FN-01,no,0.06060606060606061,0.41500765696784075,31.0,"matching canonical signature=('int', ('struct utmp*', 'time_t', 'int'))"
sysvinit,O2-noinline,last,list,213,codex,LAYOUT-01,unevaluable,0.06060606060606061,0.41500765696784075,31.0,no same-name explicit struct definitions
sysvinit,O2-noinline,last,list,213,codex,ARR-01,candidate,0.06060606060606061,0.41500765696784075,31.0,static arrays/pointers and extern objects exist but role mapping is incomplete
sysvinit,O2-noinline,last,list,213,claude-code,SC-01,candidate,0.12121212121212122,0.9632183908045977,22.0,"address-taken externs=['recno']; source statics=['utsize', 'buf', 'fpos', 'bpos', 'btmp']"
sysvinit,O2-noinline,last,list,213,claude-code,ST-01,candidate,0.12121212121212122,0.9632183908045977,22.0,"custom struct oldutmp absent; custom fields used=['ut_host', 'ut_line', 'ut_user']"
sysvinit,O2-noinline,last,list,213,claude-code,PTR-01,unevaluable,0.12121212121212122,0.9632183908045977,22.0,no aligned explicit struct fields
sysvinit,O2-noinline,last,list,213,claude-code,INT-01,unevaluable,0.12121212121212122,0.9632183908045977,22.0,no safely aligned integer declarations
sysvinit,O2-noinline,last,list,213,claude-code,FN-01,no,0.12121212121212122,0.9632183908045977,22.0,"matching canonical signature=('int', ('struct utmp*', 'time_t', 'int'))"
sysvinit,O2-noinline,last,list,213,claude-code,LAYOUT-01,unevaluable,0.12121212121212122,0.9632183908045977,22.0,no same-name explicit struct definitions
sysvinit,O2-noinline,last,list,213,claude-code,ARR-01,candidate,0.12121212121212122,0.9632183908045977,22.0,static arrays/pointers and extern objects exist but role mapping is incomplete
sysvinit,O2-noinline,shutdown,wall,165,codex,SC-01,no,0.10526315789473684,0.925764192139738,5.0,no role-aligned static-to-extern declaration
sysvinit,O2-noinline,shutdown,wall,165,codex,ST-01,no,0.10526315789473684,0.925764192139738,5.0,no missing-member diagnostic or visible collision
sysvinit,O2-noinline,shutdown,wall,165,codex,PTR-01,unevaluable,0.10526315789473684,0.925764192139738,5.0,no aligned explicit struct fields
sysvinit,O2-noinline,shutdown,wall,165,codex,INT-01,unevaluable,0.10526315789473684,0.925764192139738,5.0,no safely aligned integer declarations
sysvinit,O2-noinline,shutdown,wall,165,codex,FN-01,yes,0.10526315789473684,0.925764192139738,5.0,parameter 1: const char* vs char*
sysvinit,O2-noinline,shutdown,wall,165,codex,LAYOUT-01,unevaluable,0.10526315789473684,0.925764192139738,5.0,no same-name explicit struct definitions
sysvinit,O2-noinline,shutdown,wall,165,codex,ARR-01,candidate,0.10526315789473684,0.925764192139738,5.0,static arrays/pointers and extern objects exist but role mapping is incomplete
sysvinit,O2-noinline,shutdown,wall,165,claude-code,SC-01,no,0.10526315789473684,0.5985401459854015,10.0,no role-aligned static-to-extern declaration
sysvinit,O2-noinline,shutdown,wall,165,claude-code,ST-01,no,0.10526315789473684,0.5985401459854015,10.0,no missing-member diagnostic or visible collision
sysvinit,O2-noinline,shutdown,wall,165,claude-code,PTR-01,unevaluable,0.10526315789473684,0.5985401459854015,10.0,no aligned explicit struct fields
sysvinit,O2-noinline,shutdown,wall,165,claude-code,INT-01,unevaluable,0.10526315789473684,0.5985401459854015,10.0,no safely aligned integer declarations
sysvinit,O2-noinline,shutdown,wall,165,claude-code,FN-01,yes,0.10526315789473684,0.5985401459854015,10.0,parameter 1: const char* vs char*
sysvinit,O2-noinline,shutdown,wall,165,claude-code,LAYOUT-01,unevaluable,0.10526315789473684,0.5985401459854015,10.0,no same-name explicit struct definitions
sysvinit,O2-noinline,shutdown,wall,165,claude-code,ARR-01,candidate,0.10526315789473684,0.5985401459854015,10.0,static arrays/pointers and extern objects exist but role mapping is incomplete
sysvinit,O2-noinline,sulogin,getpasswd,145,codex,SC-01,candidate,0.15,0.3642611683848797,34.0,file-scope static objects emitted as extern; linkage must be checked against ELF/output contract: timeout
sysvinit,O2-noinline,sulogin,getpasswd,145,codex,ST-01,candidate,0.15,0.3642611683848797,34.0,"custom struct chardata absent; custom fields used=['eol', 'erase', 'kill', 'parity']"
sysvinit,O2-noinline,sulogin,getpasswd,145,codex,PTR-01,unevaluable,0.15,0.3642611683848797,34.0,no aligned explicit struct fields
sysvinit,O2-noinline,sulogin,getpasswd,145,codex,INT-01,yes,0.15,0.3642611683848797,34.0,bits: uint32_t vs int
sysvinit,O2-noinline,sulogin,getpasswd,145,codex,FN-01,no,0.15,0.3642611683848797,34.0,"matching canonical signature=('char*', ('struct console*',))"
sysvinit,O2-noinline,sulogin,getpasswd,145,codex,LAYOUT-01,unevaluable,0.15,0.3642611683848797,34.0,no same-name explicit struct definitions
sysvinit,O2-noinline,sulogin,getpasswd,145,codex,ARR-01,candidate,0.15,0.3642611683848797,34.0,static arrays/pointers and extern objects exist but role mapping is incomplete
sysvinit,O2-noinline,sulogin,getpasswd,145,claude-code,SC-01,candidate,0.2,0.4868913857677903,13.0,file-scope static objects emitted as extern; linkage must be checked against ELF/output contract: timeout
